# intensity: 0.952696117499486
# background: 8.33767221822453e-08
#           Q (1/A)             dQ (1/A)                    R                   dR               theory              fresnel
          0.00812261 9.65391489361702e-05              1.03696            0.0676353    0.952696200876209    0.952696200876208
          0.00828506 9.84697872340425e-05             0.918103            0.0595021    0.952696200876208    0.952696200876208
          0.00845076  0.00010043914893617             0.936341            0.0562064    0.952696200876208    0.952696200876208
          0.00861978 0.000102448085106383             0.889407            0.0512243    0.952696200876208    0.952696200876208
          0.00879217 0.000104497021276596             0.960839            0.0494883    0.952696200876208    0.952696200876208
          0.00896802 0.000106586808510638              0.89207            0.0467053    0.952696200876208    0.952696200876208
          0.00914738 0.000108718723404255              0.95407            0.0447281    0.952696200876208    0.952696200876208
          0.00933032 0.000110892765957447             0.936309            0.0417074    0.952696200876208    0.952696200876208
          0.00951693 0.000113110638297872             0.894702            0.0388936    0.952678728330672    0.952676106148304
          0.00970727 0.000115205531914894              1.05378            0.0477199    0.948813669665554    0.948231331078758
          0.00990141 0.000117509787234043             0.875918            0.0392911    0.871278055880755    0.859133994846547
           0.0100994           0.00011986             0.662605            0.0332126    0.641761151977841    0.596642219710067
           0.0103014 0.000122257021276596             0.408258            0.0259167     0.45560890293269    0.386474042678247
           0.0105075 0.000124702127659574              0.37795            0.0221908    0.360602009495464    0.278718939454802
           0.0107176 0.000127196170212766             0.290034            0.0190159    0.308532385152521    0.216831039766245
            0.010932           0.00012974             0.293755            0.0174591    0.275795343458379    0.175108116805282
           0.0111506 0.000132334893617021             0.277754            0.0164151    0.253659398870954    0.144695910580944
           0.0113736  0.00013498170212766             0.227995            0.0142642    0.237832293500134    0.121490762153659
           0.0116011 0.000137681276595745             0.240642            0.0135914    0.225844966059255    0.103237020159388
           0.0118331 0.000140434893617021             0.232286             0.013351    0.216151257816898   0.0885609333594517
           0.0120698 0.000142439574468085             0.199468            0.0194529    0.207725346440233   0.0765476447453696
           0.0123112 0.000145288085106383             0.210778            0.0199554    0.199887660234774      0.0665916328043
           0.0125574 0.000148194042553192             0.228354            0.0202447    0.192169737019168   0.0582437236121421
           0.0128085 0.000151157872340426             0.172848            0.0157018    0.184261108002805   0.0511785782599445
           0.0130647  0.00015418085106383             0.184733            0.0161234    0.175961326631173   0.0451494139523772
            0.013326 0.000157264680851064             0.165761            0.0145411    0.167162637747924   0.0399714353485666
           0.0135925 0.000160409787234043              0.14637            0.0126553    0.157822831214205   0.0354981599012065
           0.0138644 0.000163617872340426             0.142104            0.0121667    0.147952571290358   0.0316122762160996
           0.0141417 0.000166890638297872             0.139393            0.0116112    0.137617493151303   0.0282225075824136
           0.0144245 0.000170228085106383              0.12728            0.0106508    0.126920588399236   0.0252534439380469
            0.014713 0.000173632765957447             0.109186           0.00916097    0.115995471886723    0.022642501697372
           0.0150072 0.000177105531914894             0.107104           0.00872097    0.105011164679891   0.0203397854295782
           0.0153074 0.000180647659574468            0.0955622           0.00783142   0.0941458973286698   0.0183015707005881
           0.0156135 0.000184260425531915            0.0835478           0.00502802   0.0836041775384481   0.0164938800949972
           0.0159258 0.000187894893617021            0.0855874           0.00709246   0.0735778263381564   0.0148856810173146
           0.0162443 0.000191652765957447            0.0668749           0.00605993    0.064259688380723   0.0134523055229375
           0.0165692 0.000195485957446808            0.0535734           0.00484776   0.0558151704963096   0.0121717498423158
