# intensity: 1
# background: 0
#           Q (1/A)             dQ (1/A)                    R                   dR               theory              fresnel
          0.00812261 9.41863829787234e-05             0.941654            0.0663369                    1                    1
          0.00828506 9.60702127659574e-05             0.806924            0.0564861                    1                    1
          0.00845076 9.79914893617021e-05             0.958619            0.0580851                    1                    1
          0.00861978 9.99514893617021e-05             0.922392            0.0528727                    1                    1
          0.00879217 0.000101950638297872             0.898998            0.0488039                    1                    1
          0.00896802 0.000103989361702128             0.977761            0.0473728                    1                    1
          0.00914738 0.000106069361702128             0.929789            0.0439658    0.999999999999999                    1
          0.00933032 0.000108190638297872             0.982043            0.0428215    0.999999999999999                    1
          0.00951693 0.000110354468085106             0.950176            0.0389912    0.999999999999999                    1
          0.00970727           0.00011216             0.989038            0.0760828                    1                    1
          0.00990141 0.000114403404255319             0.858899            0.0666244                    1                    1
           0.0100994 0.000116691489361702             0.946776            0.0653098                    1                    1
           0.0103014 0.000119025106382979             0.888532            0.0610814                    1                    1
           0.0105075 0.000121405531914894             0.929914            0.0582189                    1                    1
           0.0107176 0.000123833617021277             0.979454            0.0557198                    1                    1
            0.010932 0.000126310638297872              1.01099            0.0537051                    1                    1
           0.0111506 0.000128836595744681              1.06517            0.0523682                    1                    1
           0.0113736 0.000131413617021277             0.927523            0.0454712                    1                    1
           0.0116011  0.00013404170212766             0.985779            0.0450281    0.999999999999999                    1
           0.0118331 0.000136722553191489              1.01595            0.0551215    0.999999999999999                    1
           0.0120698 0.000140947659574468             0.979839            0.0937787    0.999999999999999                    1
           0.0123112 0.000143766808510638              1.07752            0.0970785    0.999999999999999                    1
           0.0125574 0.000146642127659574             0.896171            0.0814993                    1                    1
           0.0128085 0.000149574893617021              1.09182            0.0916237                    1                    1
           0.0130647 0.000152566382978723              1.04565             0.087136                    1                    1
            0.013326 0.000155617872340426             0.977979              0.07961                    1                    1
           0.0135925 0.000158730212765957             0.997277            0.0792201                    1                    1
           0.0138644 0.000161904680851064             0.965101            0.0747149     0.99997549235857    0.999979820608297
           0.0141417 0.000165142978723404             0.928042            0.0705028      0.9935495060238    0.994685684614577
           0.0144245 0.000168445531914894             0.929268            0.0693737    0.857366719986451    0.881757890123593
            0.014713 0.000171814468085106             0.667004            0.0517995    0.489736048776781    0.561753604192636
           0.0150072 0.000175250638297872             0.389078            0.0327177    0.305323257909521    0.354552269769741
           0.0153074 0.000178755744680851             0.268269            0.0243568    0.260958433673498    0.263871817065598
           0.0156135 0.000182331063829787             0.257388            0.0142472    0.235800474729623    0.208866709839976
           0.0159258 0.000186936170212766             0.220844            0.0145859    0.210082869397491    0.170396996401664
           0.0162443 0.000190674893617021             0.185454            0.0122728     0.18078170874788    0.141759403395804
           0.0165692 0.000194488510638298             0.128299           0.00905172    0.148593792227363    0.119622188968954
           0.0169006  0.00019837829787234             0.111818              0.00798    0.115691919505063    0.102047606470061
           0.0172386 0.000202345957446809            0.0868701           0.00631981   0.0847257351928466   0.0878147877191376
           0.0175834 0.000206392765957447            0.0543872           0.00440891   0.0580773536158696   0.0761047431741112
            0.017935 0.000210520425531915            0.0372036            0.0033402   0.0373045715400003   0.0663521611427498
           0.0182937 0.000214731063829787            0.0248278           0.00254859    0.022809277573486   0.0581413869546408
           0.0186596 0.000219025531914894            0.0176891           0.00199808   0.0139440174222013   0.0511691479518455
           0.0190328 0.000223405957446809           0.00975301           0.00142063   0.0093671957165307   0.0452052023138731
           0.0194135 0.000227874042553191           0.00870758           0.00126707  0.00752465134357252   0.0400701574710358
