#      z (A) rho (1e-6/A2) irho (1e-6/A2)
-208.85284499   6.35666342   0.00000000
-208.75284499   6.35665565   0.00000000
-208.65284499   6.35664784   0.00000000
-208.55284499   6.35664001   0.00000000
-208.45284499   6.35663213   0.00000000
-208.35284499   6.35662422   0.00000000
-208.25284499   6.35661628   0.00000000
-208.15284499   6.35660831   0.00000000
-208.05284499   6.35660030   0.00000000
-207.95284499   6.35659225   0.00000000
-207.85284499   6.35658417   0.00000000
-207.75284499   6.35657606   0.00000000
-207.65284499   6.35656791   0.00000000
-207.55284499   6.35655973   0.00000000
-207.45284499   6.35655151   0.00000000
-207.35284499   6.35654326   0.00000000
-207.25284499   6.35653497   0.00000000
-207.15284499   6.35652664   0.00000000
-207.05284499   6.35651828   0.00000000
-206.95284499   6.35650988   0.00000000
-206.85284499   6.35650145   0.00000000
-206.75284499   6.35649298   0.00000000
-206.65284499   6.35648448   0.00000000
-206.55284499   6.35647594   0.00000000
-206.45284499   6.35646736   0.00000000
-206.35284499   6.35645875   0.00000000
-206.25284499   6.35645010   0.00000000
-206.15284499   6.35644141   0.00000000
-206.05284499   6.35643269   0.00000000
-205.95284499   6.35642392   0.00000000
-205.85284499   6.35641512   0.00000000
-205.75284499   6.35640629   0.00000000
-205.65284499   6.35639741   0.00000000
-205.55284499   6.35638850   0.00000000
-205.45284499   6.35637955   0.00000000
-205.35284499   6.35637056   0.00000000
-205.25284499   6.35636154   0.00000000
-205.15284499   6.35635247   0.00000000
-205.05284499   6.35634337   0.00000000
-204.95284499   6.35633423   0.00000000
-204.85284499   6.35632505   0.00000000
-204.75284499   6.35631583   0.00000000
-204.65284499   6.35630657   0.00000000
-204.55284499   6.35629728   0.00000000
-204.45284499   6.35628794   0.00000000
-204.35284499   6.35627856   0.00000000
-204.25284499   6.35626915   0.00000000
-204.15284499   6.35625969   0.00000000
-204.05284499   6.35625020   0.00000000
-203.95284499   6.35624066   0.00000000
-203.85284499   6.35623109   0.00000000
-203.75284499   6.35622147   0.00000000
-203.65284499   6.35621182   0.00000000
-203.55284499   6.35620212   0.00000000
-203.45284499   6.35619238   0.00000000
-203.35284499   6.35618260   0.00000000
-203.25284499   6.35617278   0.00000000
-203.15284499   6.35616292   0.00000000
-203.05284499   6.35615302   0.00000000
-202.95284499   6.35614307   0.00000000
-202.85284499   6.35613309   0.00000000
-202.75284499   6.35612306   0.00000000
-202.65284499   6.35611299   0.00000000
-202.55284499   6.35610288   0.00000000
-202.45284499   6.35609272   0.00000000
-202.35284499   6.35608253   0.00000000
-202.25284499   6.35607229   0.00000000
-202.15284499   6.35606201   0.00000000
-202.05284499   6.35605168   0.00000000
-201.95284499   6.35604131   0.00000000
-201.85284499   6.35603090   0.00000000
-201.75284499   6.35602045   0.00000000
-201.65284499   6.35600995   0.00000000
-201.55284499   6.35599940   0.00000000
-201.45284499   6.35598882   0.00000000
-201.35284499   6.35597819   0.00000000
-201.25284499   6.35596751   0.00000000
-201.15284499   6.35595679   0.00000000
-201.05284499   6.35594603   0.00000000
-200.95284499   6.35593522   0.00000000
-200.85284499   6.35592437   0.00000000
-200.75284499   6.35591347   0.00000000
-200.65284499   6.35590252   0.00000000
-200.55284499   6.35589154   0.00000000
-200.45284499   6.35588050   0.00000000
-200.35284499   6.35586942   0.00000000
-200.25284499   6.35585829   0.00000000
-200.15284499   6.35584712   0.00000000
-200.05284499   6.35583590   0.00000000
-199.95284499   6.35582464   0.00000000
-199.85284499   6.35581333   0.00000000
-199.75284499   6.35580197   0.00000000
-199.65284499   6.35579056   0.00000000
-199.55284499   6.35577911   0.00000000
-199.45284499   6.35576761   0.00000000
-199.35284499   6.35575606   0.00000000
-199.25284499   6.35574447   0.00000000
-199.15284499   6.35573283   0.00000000
-199.05284499   6.35572114   0.00000000
-198.95284499   6.35570940   0.00000000
-198.85284499   6.35569761   0.00000000
-198.75284499   6.35568578   0.00000000
-198.65284499   6.35567389   0.00000000
-198.55284499   6.35566196   0.00000000
-198.45284499   6.35564998   0.00000000
-198.35284499   6.35563795   0.00000000
-198.25284499   6.35562587   0.00000000
-198.15284499   6.35561374   0.00000000
-198.05284499   6.35560156   0.00000000
-197.95284499   6.35558933   0.00000000
-197.85284499   6.35557705   0.00000000
-197.75284499   6.35556472   0.00000000
-197.65284499   6.35555234   0.00000000
-197.55284499   6.35553991   0.00000000
-197.45284499   6.35552743   0.00000000
-197.35284499   6.35551490   0.00000000
-197.25284499   6.35550231   0.00000000
-197.15284499   6.35548968   0.00000000
-197.05284499   6.35547699   0.00000000
-196.95284499   6.35546425   0.00000000
-196.85284499   6.35545146   0.00000000
-196.75284499   6.35543862   0.00000000
-196.65284499   6.35542573   0.00000000
-196.55284499   6.35541278   0.00000000
-196.45284499   6.35539978   0.00000000
-196.35284499   6.35538673   0.00000000
-196.25284499   6.35537363   0.00000000
-196.15284499   6.35536047   0.00000000
-196.05284499   6.35534726   0.00000000
-195.95284499   6.35533399   0.00000000
-195.85284499   6.35532067   0.00000000
-195.75284499   6.35530730   0.00000000
-195.65284499   6.35529387   0.00000000
-195.55284499   6.35528039   0.00000000
-195.45284499   6.35526686   0.00000000
-195.35284499   6.35525327   0.00000000
-195.25284499   6.35523962   0.00000000
-195.15284499   6.35522592   0.00000000
-195.05284499   6.35521216   0.00000000
-194.95284499   6.35519835   0.00000000
-194.85284499   6.35518449   0.00000000
-194.75284499   6.35517056   0.00000000
-194.65284499   6.35515659   0.00000000
-194.55284499   6.35514255   0.00000000
-194.45284499   6.35512846   0.00000000
-194.35284499   6.35511431   0.00000000
-194.25284499   6.35510011   0.00000000
-194.15284499   6.35508585   0.00000000
-194.05284499   6.35507153   0.00000000
-193.95284499   6.35505715   0.00000000
-193.85284499   6.35504272   0.00000000
-193.75284499   6.35502822   0.00000000
-193.65284499   6.35501367   0.00000000
-193.55284499   6.35499907   0.00000000
-193.45284499   6.35498440   0.00000000
-193.35284499   6.35496967   0.00000000
-193.25284499   6.35495489   0.00000000
-193.15284499   6.35494005   0.00000000
-193.05284499   6.35492514   0.00000000
-192.95284499   6.35491018   0.00000000
-192.85284499   6.35489516   0.00000000
-192.75284499   6.35488008   0.00000000
-192.65284499   6.35486494   0.00000000
-192.55284499   6.35484973   0.00000000
-192.45284499   6.35483447   0.00000000
-192.35284499   6.35481915   0.00000000
-192.25284499   6.35480376   0.00000000
-192.15284499   6.35478832   0.00000000
-192.05284499   6.35477281   0.00000000
-191.95284499   6.35475724   0.00000000
-191.85284499   6.35474161   0.00000000
-191.75284499   6.35472592   0.00000000
-191.65284499   6.35471017   0.00000000
-191.55284499   6.35469435   0.00000000
-191.45284499   6.35467847   0.00000000
-191.35284499   6.35466253   0.00000000
-191.25284499   6.35464652   0.00000000
-191.15284499   6.35463045   0.00000000
-191.05284499   6.35461432   0.00000000
-190.95284499   6.35459813   0.00000000
-190.85284499   6.35458187   0.00000000
-190.75284499   6.35456554   0.00000000
-190.65284499   6.35454915   0.00000000
