9.687935957490506969e-03 6.929150915840461833e-01 4.878582199897638777e-02 8.253948713195948363e-04
9.966530274096923464e-03 7.192149819884769979e-01 4.150710688122011965e-02 8.492895929491989975e-04
1.025399272110132966e-02 8.125442581492221539e-01 4.274106913441617223e-02 8.739391536916563076e-04
1.055057908014266424e-02 6.860448471452585961e-01 3.116317098849441525e-02 8.993654048423536029e-04
1.085655325196836947e-02 7.189073290951791817e-01 3.082640301167792821e-02 9.255908863142980024e-04
1.117218748978749711e-02 7.444784394349877044e-01 2.921296631830301929e-02 9.526388462512489896e-04
1.149776264288056814e-02 7.546066136588889250e-01 2.597627273732860606e-02 9.805332614726625443e-04
1.183356840521310183e-02 7.171326931710915176e-01 2.044070265124100019e-02 1.009298858365248290e-03
1.217990357440183920e-02 7.539835700008944430e-01 1.925464278735718876e-02 1.038961134615531750e-03
1.253707631649579428e-02 8.224920498316034001e-01 1.946470354821867865e-02 1.069546381451010964e-03
1.290540444065361135e-02 7.415466361477761614e-01 1.476449245053690351e-02 1.101081706691125822e-03
1.328521568378278686e-02 8.136905080991321260e-01 1.532156866542123443e-02 1.133595058614007573e-03
1.367684799712309655e-02 7.419776393735533215e-01 1.272451592271907177e-02 1.167115250051444213e-03
1.408064985252270411e-02 5.745599987730646285e-01 9.113711608084064039e-03 1.201671984017117431e-03
1.449698054945687715e-02 3.638067442207628677e-01 5.546799262483590245e-03 1.237295879477525330e-03
1.492621053668638335e-02 1.803871789410874948e-01 2.690782105671614757e-03 1.274018498287794949e-03
1.536872173778519243e-02 6.070415904647891159e-02 1.007055159507149432e-03 1.311872372503018183e-03
1.582490789717818508e-02 2.731070516355488947e-02 5.376888227196846212e-04 1.350891033288294544e-03
1.629517492450851743e-02 2.223351341149365154e-02 4.425953464179546520e-04 1.391109039800809966e-03
1.677994125957447610e-02 2.021186884003781103e-02 3.977773014684974468e-04 1.432562009678115368e-03
1.727963824372906812e-02 1.656886098947743177e-02 3.288744029352438686e-04 1.475286650098769220e-03
1.779471050403258134e-02 1.436957194209820612e-02 2.858636625908192040e-04 1.519320789878742277e-03
1.832561634594644107e-02 1.251677887878830699e-02 2.515807750817301890e-04 1.564703412296324005e-03
1.887282816631971616e-02 9.783776991461596087e-03 2.052789544853813393e-04 1.611474689509417553e-03
1.943683286680782454e-02 8.398962875111479209e-03 1.821517058058438627e-04 1.659676017110034213e-03
2.001813229852494880e-02 6.857945388376623236e-03 1.547817350862137897e-04 1.709350051077274894e-03
2.061724369318199829e-02 5.705846619158193994e-03 1.312631462647345431e-04 1.760540743848488339e-03
2.123470013699774867e-02 4.479408421278158019e-03 1.097071416025885535e-04 1.813293383638903957e-03
2.187105103907768106e-02 3.883687448018239945e-03 9.648113481702878368e-05 1.867654633468831919e-03
2.252686261506135421e-02 2.975335282305943338e-03 7.975421368322402425e-05 1.923672571426177178e-03
2.320271840262646754e-02 2.532936764890353701e-03 7.062302435301820967e-05 1.981396733382277935e-03
2.389921977268832931e-02 2.083623570499059611e-03 6.096235180929382484e-05 2.040878155511829418e-03
