7.200304539647370446e-03 1.022529114220144475e+00 6.717038212984560719e-02 6.142729954465122374e-04
7.403578671704650303e-03 9.873918131859248382e-01 5.262193584416514913e-02 6.317804406118529646e-04
7.613440442610053607e-03 9.742066176468933136e-01 4.517000435179700790e-02 6.498496141110801086e-04
7.830076585841404951e-03 9.752709488535528104e-01 4.189655761079896790e-02 6.684965296925630095e-04
8.053679862505130904e-03 9.478763233080726991e-01 3.753015447833882301e-02 6.877377146924185331e-04
8.284449232978670363e-03 1.002982481641177870e+00 3.781895884483411907e-02 7.075902245043335466e-04
8.522590034427086209e-03 1.009860980632697913e+00 3.299842557508038399e-02 7.280716575492890549e-04
8.768314162604984308e-03 1.046940097807570247e+00 3.045031104707265901e-02 7.492001706298757847e-04
9.021840260369789685e-03 1.032941622703966056e+00 2.626566833058034331e-02 7.709944948486845964e-04
9.283393914011417794e-03 1.101874475685254318e+00 2.597625338054505156e-02 7.934739521731779205e-04
9.553207851618375837e-03 1.011864547863584818e+00 2.065767832475782703e-02 8.166584722245531346e-04
9.831522151623870234e-03 9.126158551410427089e-01 1.733877330171649384e-02 8.405686098897251820e-04
1.011858445543911689e-02 6.888921942445205282e-01 1.193724490442979458e-02 8.652255633111553823e-04
1.041465018940402124e-02 5.207338326447135124e-01 8.689905145136921083e-03 8.906511926399604149e-04
1.071998278980954185e-02 3.301617908081386776e-01 5.266425640619504418e-03 9.168680390963959790e-04
1.103485393918223964e-02 2.109364774637194628e-01 3.233012814719711785e-03 9.438993449402419481e-04
1.135954380704471550e-02 1.490597813539854821e-01 2.208845534841154083e-03 9.717690738559007103e-04
1.169434130086611720e-02 1.144651629505574475e-01 1.694127430109623831e-03 1.000501932173390555e-03
1.203954431909037143e-02 8.873961618798834050e-02 1.304692669815998114e-03 1.030123390333528063e-03
1.239546002229156840e-02 6.869501335348728033e-02 9.921501022170959184e-04 1.060659705775684677e-03
1.276240509990168338e-02 5.682526924261915163e-02 8.302912579491001591e-04 1.092137945599013123e-03
1.314070605800301411e-02 4.635776513296963747e-02 6.725197059497943931e-04 1.124586010867371358e-03
1.353069950281648483e-02 3.634709301672506970e-02 5.361161648466851318e-04 1.158032660703536831e-03
1.393273245102648848e-02 2.930778888297532955e-02 4.362379936478965117e-04 1.192507538456362383e-03
1.434716262545617654e-02 2.345704583453958950e-02 3.595109131288058636e-04 1.228041196907558863e-03
1.477435878439210641e-02 1.926158224504633323e-02 3.039840047426660939e-04 1.264665126057967987e-03
1.521470104105616603e-02 1.689720372084463004e-02 2.695633486189039345e-04 1.302411780313399029e-03
1.566858121021913117e-02 1.324403237015029169e-02 2.171957138875409566e-04 1.341314607782399847e-03
1.613640315218987237e-02 1.110772333985895685e-02 1.882469827155937823e-04 1.381408079512682014e-03
1.661858312538411556e-02 9.082004818059515386e-03 1.592531334256286064e-04 1.422727719491834100e-03
1.711555017625062194e-02 7.908353788379210783e-03 1.417577031663334061e-04 1.465310137523158926e-03
1.762774649729925008e-02 6.341323283679710203e-03 1.203398003893722259e-04 1.509193059916709868e-03
1.815562783817761816e-02 5.032958934154791418e-03 1.017569523933194885e-04 1.554415364216352787e-03
1.869966390302890691e-02 4.105796789262139250e-03 8.804772749050799891e-05 1.601017113086109639e-03
1.926033877215599030e-02 3.404311376322207913e-03 7.711380676294863365e-05 1.649039590145053415e-03
1.983815132825275662e-02 2.804734913266741445e-03 6.647566750534687069e-05 1.698525336315646547e-03
2.043361569906107858e-02 2.216224147065630652e-03 5.850192924720349166e-05 1.749518187561943661e-03
2.104726172934168887e-02 1.984964450342220198e-03 5.368870189363735311e-05 1.802063314969570623e-03
2.167963543639886068e-02 1.462135160818080898e-03 4.524805996180238034e-05 1.856207263832849574e-03
2.233129950186214102e-02 1.220257442676727288e-03 4.073035722977260954e-05 1.911997995613886388e-03
2.300283376564552645e-02 1.030198351359196043e-03 3.667648648337465416e-05 1.969484930294708534e-03
2.369483575993899804e-02 8.594795584590946306e-04 3.280079169592875585e-05 2.028718991902983462e-03
2.440792120555654657e-02 7.237487214587852609e-04 2.918419438882813099e-05 2.089752651549291358e-03
2.514272463089167048e-02 6.140517368780814547e-04 2.708035941411149781e-05 2.152639979703020994e-03
2.589989983244561297e-02 5.791732341854573685e-04 2.641125488848898589e-05 2.217436687187765171e-03
2.668012054362036561e-02 4.967931505621585916e-04 2.442432292949079772e-05 2.284200181710742926e-03
2.748408100529168077e-02 4.294643981815859631e-04 2.308326000666473675e-05 2.352989617551010972e-03
2.831249656800661346e-02 4.472856386621282937e-04 2.411669025371550732e-05 2.423865947917921981e-03
2.916610434620665881e-02 4.147735738207395761e-04 2.306523083520820068e-05 2.496891981493985693e-03
3.004566388659527659e-02 3.569940175484019856e-04 2.173901041536285359e-05 2.572132440421124894e-03
3.095195779085680235e-02 3.262280622001854534e-04 2.216827175419430748e-05 2.649654015393138138e-03
3.188579249693616197e-02 3.825612992307111308e-04 2.384360557924474836e-05 2.729525432800970416e-03
3.284799890040160375e-02 3.458354525725939417e-04 2.313558176873629861e-05 2.811817510705644750e-03
3.383943320038306640e-02 3.209208569159024776e-04 2.279978443682746870e-05 2.896603231756928951e-03
3.486097753885887551e-02 2.742253654472315695e-04 2.171258154354482084e-05 2.983957801608508060e-03
3.591354087421091273e-02 3.068570821803438082e-04 2.175439990510329356e-05 3.073958725072408697e-03
3.699805975733810176e-02 3.211357842366057845e-04 2.276733595290153918e-05 3.166685875840292031e-03
3.811549917166122403e-02 3.693074164748932344e-04 2.635733416433848865e-05 3.262221571606795361e-03
3.926685350628826565e-02 3.242222802360149900e-04 2.401909567480776567e-05 3.360650659708872782e-03
4.045314711706279875e-02 2.868001078677009149e-04 2.287390262356829172e-05 3.462060573545990092e-03
4.156920609163502339e-02 2.775721976756307112e-04 2.449755303150844536e-05 3.560329903934940018e-03
4.281311589310809324e-02 2.797908340231011542e-04 2.092188071576979878e-05 3.667157846538591712e-03
4.409512042469927035e-02 2.495136344255602444e-04 1.657460398589455323e-05 3.777263047250771760e-03
4.541636040478729680e-02 2.693090551304725810e-04 1.585597993267196727e-05 3.890744953376189860e-03
4.677801146285661543e-02 2.466155434054873789e-04 1.354504258280287077e-05 4.007706165027438532e-03
4.818128518569715635e-02 2.189524280976013274e-04 1.126849514701113007e-05 4.128252540793374281e-03
4.962743019595559218e-02 2.106358500240773895e-04 1.031723010028883358e-05 4.252493307714082932e-03
5.111773326225362707e-02 1.992517528203785525e-04 9.066606509583144429e-06 4.380541175663357940e-03
5.265352044412168614e-02 1.652474543919548746e-04 7.444124578527485129e-06 4.512512456547808012e-03
5.423615827370199122e-02 1.534975945889351600e-04 6.787669146979551176e-06 4.648527188652842000e-03
5.586705496932944243e-02 1.395086938873146517e-04 5.994985363291542537e-06 4.788709265982907942e-03
5.754766169002184517e-02 1.171773993817512826e-04 5.020966309595861790e-06 4.933186573477787822e-03
5.927947382572970603e-02 8.925359927089043289e-05 4.237852181456719931e-06 5.082091127971689187e-03
6.106403232952466176e-02 7.781425108974317868e-05 3.667326211914825147e-06 5.235559225610587376e-03
6.290292508648138992e-02 6.228436521303070436e-05 3.114423324150277302e-06 5.393731595633285449e-03
6.479778832844589054e-02 5.050431799064060390e-05 2.633038359612889695e-06 5.556753561501080220e-03
6.675030808896587065e-02 4.270859989880593569e-05 2.226010419233071012e-06 5.724775209300873163e-03
6.876222170516745058e-02 2.713744945802414472e-05 1.718341512257879762e-06 5.897951564289932724e-03
7.083531935959450077e-02 2.356674628844923177e-05 1.527852148971466186e-06 6.076442775479634975e-03
7.297144567917708546e-02 1.984460516932842530e-05 1.334705617331471363e-06 6.260414309954450730e-03
7.517250136999877042e-02 1.529370584632976012e-05 1.124455437627794155e-06 6.450037155852969030e-03
7.744044491452470313e-02 1.451260446776975387e-05 1.064935589954256723e-06 6.645488036483944080e-03
7.977729430722410586e-02 1.307895892366997746e-05 9.666443001030792110e-07 6.846949634395099564e-03
8.218512886096164538e-02 1.429821122223302724e-05 9.434453370748208225e-07 7.054610828384638016e-03
8.466609104408188979e-02 1.724090275486770394e-05 1.004873576436847475e-06 7.268666941211350194e-03
8.722238839776606800e-02 1.802134513642078816e-05 9.605779587377405445e-07 7.489320002368121156e-03
8.985629549165546903e-02 1.911867397077078964e-05 9.631364478623724058e-07 7.716779023661301216e-03
9.257015595612159975e-02 2.096559010365234396e-05 9.522777582972469110e-07 7.951260291283096526e-03
9.536638456297462374e-02 2.145794885068923744e-05 9.379059867210989043e-07 8.192987673278509866e-03
9.824746936733814995e-02 1.856616380950096886e-05 8.335990506052177412e-07 8.442192944384734749e-03
1.012159739410065928e-01 1.650410153358896365e-05 7.679111615300123659e-07 8.699116131602626159e-03
1.042745396298016686e-01 1.547711937821794095e-05 7.152317677514156167e-07 8.964005876809288953e-03
1.074258879214047974e-01 1.402043556359882772e-05 6.645924475745024058e-07 9.237119824090436748e-03
1.106728228587655766e-01 9.004749289440981358e-06 5.396064847087290934e-07 9.518725028521199741e-03
1.140182335388344181e-01 9.201798089836163701e-06 4.997430337104155235e-07 9.809098390908077211e-03
1.174650966787668810e-01 5.944801367769738449e-06 4.169398094324631750e-07 1.010852711893322348e-02
1.210164792633394576e-01 5.696845795693877136e-06 3.988123320005050413e-07 1.041730921760747330e-02
1.246755412884041625e-01 3.551858957501757242e-06 3.143156230426687843e-07 1.073575401218795217e-02
1.284455385567302987e-01 4.693566160747462855e-06 3.499327514039366561e-07 1.106418270260976604e-02
1.323298255809193802e-01 4.370243070077422897e-06 3.252738140116748852e-07 1.140292895588394285e-02
1.363318585615253264e-01 4.942638310947453114e-06 3.553872954283925141e-07 1.175233953678287736e-02
1.404551984803731335e-01 5.704860035865101199e-06 3.748317697395702347e-07 1.211277498263570000e-02
1.447035142338272129e-01 4.760355003200198484e-06 3.404959663998364925e-07 1.248461031984261262e-02
1.490805859683014822e-01 4.900198780507129981e-06 3.361933464899530357e-07 1.286823583743571496e-02
1.535903083399304536e-01 3.778266042922919640e-06 3.262148204556580077e-07 1.326405790094140578e-02
1.582366940668862298e-01 4.333280393740887018e-06 3.318448667090288949e-07 1.367249983763844413e-02
1.630238774710072169e-01 2.505018494550945073e-06 2.591840698849340309e-07 1.409400287525775647e-02
1.679561181409805759e-01 1.919969715569189390e-06 2.313382578449894894e-07 1.452902714854692121e-02
1.730378047401646968e-01 1.341367898563756752e-06 2.295199612664384461e-07 1.497805278050523548e-02
1.782734589240508039e-01 1.734339453922780065e-06 2.367681237100460037e-07 1.544158104123455680e-02
1.836677393105754785e-01 2.289452415728016059e-06 2.423600308504409949e-07 1.592013558617288993e-02
1.892254457100857878e-01 2.109877093330619122e-06 2.761883627277937643e-07 1.641426379544586034e-02
1.949515233001536119e-01 2.038741746855845145e-06 2.535199344048572197e-07 1.692453819804233192e-02
2.008510671321652175e-01 1.331105225310668659e-06 2.367251792224416629e-07 1.745155801696040773e-02
2.069293265425358186e-01 1.802510214801592482e-06 2.622289799251951244e-07 1.799595081182073578e-02
2.131917099119891579e-01 1.267150276837939158e-06 2.026698388873639402e-07 1.855837426055383099e-02
2.196437894452808737e-01 1.116859230965055947e-06 2.180400075068326307e-07 1.913951806531499072e-02
2.262913061359565492e-01 7.120294849922352906e-07 2.009604546738764900e-07 1.974010600497276210e-02
2.331401749889531194e-01 4.304870610846158568e-07 1.944741314395162083e-07 2.036089815054598420e-02
